-3.629273597,3.558515921,13.42199145,-13.80628,-1.098956807,-0.178675548,-2.178046312,11.08008814,-9.16730913,-14.3087681,-8.073749093,-0.028209806,6.856557289,0.332597453,7.444256409,-11.50542424,-13.50841251,-6.197402636,-0.454532397,-8.637976331,-3.211911253,-1.256872127,11.50777834,9.606408013,-14.16214093,-5.253031402,4.595785701,1.811873452,7.191634378,-0.592031393,-0.361091426,-14.40813707,0.540346719,-11.26527142,-2.21594618,-9.208861825,2.155849546,14.76604727,3.659952302,13.88808551,7.319741881,-9.798123845,0.133570628,-4.051551765,-13.43692557,-3.968682707,-2.147648373,-13.00794616,-7.831087135,-11.33805173,12.732634,-2.376452172,-9.169485945,7.536648414,5.083747191,-10.97937598,-3.997888093,4.03366373,-12.9256259,1.398811596,-4.936500982,8.815456985,-11.74985469,-4.454119565,5.91798459,-4.709954421,4.344951523,-10.03338297,4.226271638,11.19390892,13.50804227,8.435153513,6.41940808,-4.940536429,-1.251268897,6.535240646,11.97569749,-11.20161328,0.847391227,-9.002875227,-2.752437223,-4.131704656,-3.22638653,-11.39187444,11.01810294,3.946626455,-4.662759445,4.646851274,12.76078717,-2.081609576,-4.384157801,12.9332894,-10.94955332,-12.13111391,1.749856375,6.712796207,-2.534944848,7.116100141,-11.58629986,13.87946224,9.652019717,-12.33591298,-0.954558144,-10.45857518,-9.604176836,4.86459808,-1.942574958,10.55522854,1.30924254,7.776390906,12.42314344,-7.179581996,-3.082722894,-9.394418555,9.953554016,-0.976862965,-6.487244199,8.917910147,9.407923248,7.501648975,0.814423203,3.056312569,-13.72596523,-10.06641523,-3.463636881,-9.77349945,13.98623861,-9.547165214
-5.34473523,6.756568495,5.450958806,14.66704772,3.280750331,1.84259598,-0.555970114,-7.668486927,-2.532634628,14.00251839,-9.559598455,0.36347953,-3.828125368,8.699737649,-3.218611636,10.41347051,-12.0478051,-2.613468309,-0.37313558,-6.872613079,3.487563796,-13.59668903,-2.59795686,-12.97713085,-4.785627643,9.796487732,10.93557645,-1.177294547,-9.100563157,-5.683201554,1.783680589,-0.71150075,-7.820130258,7.650256454,5.074362519,-7.768223025,2.773688082,6.088997627,0.081670653,5.113841314,-11.47095377,-8.202541737,-11.83120668,-4.755084534,-2.451574754,8.742230345,-6.757378986,-6.185073305,-13.00967786,-4.746579437,4.441084065,-13.64824519,-13.54785757,-8.615055419,6.018683551,-3.764011157,12.32557748,2.848140348,-11.88767256,0.190407626,14.10151656,-3.508338829,-14.82320344,-14.1205289,-13.60786199,13.98317277,13.33006165,14.92415968,-12.73591623,2.305121909,-3.077731285,1.59000704,11.09123421,-14.17374226,14.42419889,10.87425863,5.991475631,-5.427636049,7.080367477,-1.730254004,-12.18479348,-2.989567023,3.985271825,7.547301874,-8.988716727,14.01132778,1.670898916,3.453308785,14.05068321,7.040441918,13.15391238,-14.14237776,-7.415859342,13.959845,-5.300203167,1.600841169,-4.612570019,-14.10399898,-4.226120344,13.26697548,8.386721966,-11.64790102,-13.08589507,-13.93446831,-6.273609932,8.177117618,8.479558576,-0.045831883,-12.54258249,8.521827945,-5.333103937,-7.007923347,-4.53424364,-12.52456926,-11.76087364,1.162749611,-14.94924643,-7.850898532,4.555122331,-10.33647747,3.386838146,14.77027904,7.932766868,-9.041346091,-6.76113011,-2.403661507,-10.46129618,9.684929105
0x6A9EFDBB,0x1B06B9E4,0x15CDC825,0x3AAB0E8E,0x0D1F7D03,0x075ED17B,0x7DC6AFC6,0x6153782A,0x75DE9508,0x3802942E,0x59C2F8A0,0x017433FA,0x70AFFFE8,0x22CC8806,0x73202446,0x29A764D0,0x4FCF0C2E,0x758BCEF7,0x7E81E8C0,0x648271B8,0x0DF343EC,0x499CFD8E,0x759BB133,0x4C176B03,0x6CDB846E,0x272F9A7A,0x2BBE07C0,0x7B4A734D,0x5B9905F9,0x694466D0,0x07227D2A,0x7D276C59,0x60B82FC7,0x1E99DCD3,0x144C25B0,0x60ED56F2,0x0B1841B0,0x185B2231,0x0053A178,0x147492D1,0x521DBE4C,0x5F3098E7,0x50ACD828,0x6CFACB1F,0x76319664,0x22F80B3B,0x64F871A5,0x67427C25,0x4BF61702,0x6D0380AF,0x11C3AB8A,0x4968326A,0x49CEFE6D,0x5D8A2EEA,0x181321C7,0x70F1A710,0x314D642E,0x0B647EE7,0x507305F7,0x00C2FA37,0x3867F3F5,0x71F77607,0x44B50A29,0x47849413,0x49918CA1,0x37EEC4D8,0x3551FBAE,0x3BB256EA,0x4D0E6BFA,0x093871E0,0x73B06736,0x065C2ACE,0x2C5D6C7F,0x474E1683,0x39B26131,0x2B7F3DA7,0x17F74563,0x6A4A19C7,0x1C524BDA,0x7914384C,0x4F42C580,0x740AAEF2,0x0FF0EB18,0x1E306FE7,0x5C0B8DD8,0x380B9982,0x06AF0020,0x0DD0302D,0x3833E64C,0x1C29699B,0x349D9B34,0x476E3487,0x625628F8,0x37D6E19B,0x6ACC978B,0x066742E8,0x6D8CBA72,0x4795814B,0x6F1873E9,0x35116205,0x218C00D7,0x51688CA3,0x4BA80B20,0x48431ABE,0x66E7D2CD,0x20B55E52,0x21EB1167,0x7FD11173,0x4DD46542,0x22165A10,0x6AAAE6CE,0x63F7E2F2,0x6DDCEF3D,0x4DE6D751,0x50F4DD8B,0x04A6A7D5,0x4433F8BF,0x6098AE0F,0x123871FC,0x56A77274,0x0D8C1F4C,0x3B14C407,0x1FBB273C,0x5BD5A95F,0x64F49A4F,0x7662A68F,0x5627A1FA,0x26BD5E0E
14.69833572,-2.698906968,-12.22075356,-11.45678285,13.30161757,8.400718837,14.90891733,2.429386127,12.83057442,12.78723463,9.093399784,4.944479476,7.91890311,-9.493805307,1.929571329,11.81832914,-0.416204838,2.789740672,8.012227283,1.565911577,11.42755636,-2.350729804,5.531806876,-9.076009627,-8.743076964,12.45205702,11.85261972,14.920836,1.150986454,-4.145923422,-6.630792027,-0.124870506,-4.378045887,-14.50943397,-12.83280006,5.561045724,9.57771494,0.141219905,10.81685894,11.62539044,-2.1139011,-9.641139246,4.161097969,2.509383078,5.022317026,-12.16895869,12.2194816,8.518634746,6.637742242,-12.91475933,0.299229335,-9.97044108,10.20784216,-1.748344228,10.11124103,-14.23057966,4.853945821,-5.600837759,3.549873554,-2.856254495,-2.025220897,8.142414363,-4.388461832,-14.50676449,10.50522687,-2.848316852,9.39609368,-8.292181123,6.575999155,7.62981082,3.101847876,-5.073535648,-1.357741869,14.70037931,-14.50457282,6.003274906,-1.512607915,-3.774694301,-5.917275255,-14.67102996,2.055127962,10.43786339,-1.349847079,-0.874540823,-3.437367324,-4.815777902,-3.70678766,-3.207298822,-1.07749892,-10.06141842,-1.185588565,-14.30966824,-2.298877642,12.85301723,8.372416596,12.85797833,6.560277513,5.817597926,-5.84878818,8.129218709,-13.06706773,-11.02320926,5.300164142,4.249917418,5.781985646,-7.550395767,6.148252483,-12.99545517,14.90727249,2.177737673,7.621584325,-6.300722601,-0.015418452,13.03673503,5.94239085,-2.469369364,-5.666956883,-0.871996339,-10.12219747,13.92884123,-10.52985411,-13.23487493,-8.32587316,2.556863345,-12.91596153,-6.168356654,-8.124179094,2.955524751
0x3ACB1885,0x753451BC,0x4F1DF2C8,0x522C411E,0x3534DB3C,0x219A5609,0x3BA2BB39,0x09B7B0FF,0x33528219,0x332620D5,0x245FA431,0x13C725A0,0x1FACF4EF,0x5A0657E7,0x07B7E18B,0x2F45F812,0x7E55CE67,0x0B28B1C7,0x200C854F,0x06437E53,0x2DB5D155,0x7698DA4A,0x162091FB,0x5BB22A89,0x5D0716D6,0x31CEE809,0x2F691524,0x3BAEEFA1,0x049A9C31,0x6F6A930D,0x657A11A8,0x7F8021F3,0x6E7CE18A,0x45F656F1,0x4CAB3677,0x163E82C5,0x264F9481,0x00909BF3,0x2B4476AB,0x2E80665A,0x778B5D83,0x596F7932,0x10A4F6DD,0x0A099BB7,0x1416DA46,0x4F52FC7F,0x30E0BFC8,0x221314FC,0x1A8D0C4D,0x4C574955,0x0132692C,0x581E44B2,0x28D4D493,0x7901B20D,0x2871E92A,0x4713E2ED,0x136A70C5,0x6998BDFD,0x0E33120D,0x74933206,0x77E62C7F,0x2091D512,0x6E723710,0x45F912BB,0x2A055A31,0x749B52D4,0x25959994,0x5ED4CE79,0x1A4DD2B8,0x1E84ED20,0x0C684ACF,0x6BB4B313,0x7A91AC1E,0x3ACD303B,0x45FB5144,0x18035A7F,0x79F316EA,0x70E6B68A,0x6854B5CC,0x4550DD86,0x08387376,0x29C05F42,0x7A99C1B0,0x7C80785F,0x724022C8,0x6CBCA4B8,0x712C3FDC,0x732BB9DC,0x7BB0A420,0x57C11B88,0x7B41F513,0x46C2E655,0x76CDF305,0x33697D59,0x217D5AC6,0x336E91DF,0x1A3DB963,0x17453864,0x689AD746,0x208451E8,0x4BBB529A,0x53E83BD5,0x15335E3A,0x10FFEA5A,0x1720C0D8,0x61CC650E,0x1897CF7F,0x4C04A767,0x3BA10C0A,0x08B600DD,0x1E7C8099,0x66CC0F60,0x7FF03626,0x34259DDE,0x17C5021B,0x761F5DA4,0x69550942,0x7C831365,0x5782DEAB,0x37B72227,0x55E16DED,0x4B0F7CF3,0x5EB24E4F,0x0A3A3A62,0x4C560E2F,0x67539A51,0x5F80D733,0x0BD27514
-3.301590241,8.094672508,8.492734803,-10.7221946,9.269965794,2.780072686,13.21174075,1.98216065,-7.498931727,12.48705892,-2.646929197,-5.873655636,-2.915134732,13.2773954,13.40836873,8.102935516,14.09249875,-11.32253974,6.181703157,0.665386359,0.107639466,-2.510516777,-4.624889963,-12.78635746,0.501263047,-10.430383,-6.180196305,-2.684420281,-1.219319968,0.439573218,-11.06738756,3.493675797,12.28548205,1.364268459,14.62124933,11.46557986,8.446258117,1.548497427,13.8407058,8.833166336,0.963665318,7.336227383,0.276749235,-0.667443251,4.813779901,-0.371633591,10.5366757,12.27207422,0.34621512,-10.37267306,13.08461764,0.043855311,-13.32180375,-1.92666475,-12.26289105,13.02354447,-13.09431714,8.317811594,6.194079063,14.36586862,4.643752352,6.086581453,-9.174380018,-2.935684295,-13.70820199,7.521197434,-0.178653752,-5.239753695,-4.017107971,6.630897099,0.518885769,-2.319021777,3.3394143,-5.817656522,12.97158867,11.49622408,-6.127154395,9.11037996,7.086947372,-4.960962728,-6.976431352,-10.75759667,14.45832803,-10.74750821,11.60375356,-2.829243707,11.21210519,3.134295099,4.237948615,6.141636962,4.423831391,10.53467395,12.37928205,-4.327936442,-1.632312515,6.641192764,14.13971496,1.065406543,-13.43388481,-5.142611962,7.493998653,-6.960048629,12.71487831,-13.86544757,-8.428620542,9.676765042,11.59841456,4.606600345,3.891220587,7.465019969,5.237167312,-2.463274452,2.944173857,-4.962054395,-9.528320235,13.81529281,9.478631737,-7.008093964,-11.08203005,-2.939039365,0.857225237,-13.66436159,8.219046441,2.334354019,12.45052606,6.573034642,-0.398024054,-8.740619069
0x72CB2BEE,0x2060F1D4,0x21F88F78,0x551C7905,0x251471E9,0x0B1ECB5F,0x34D8D291,0x07EDBB85,0x6201180B,0x31F2BF92,0x75698B65,0x6881606B,0x7456E6EC,0x351C0D8A,0x35A22B69,0x206967ED,0x385EB7FE,0x52B5B825,0x18BA1064,0x02A95B0A,0x006E390A,0x75F53B18,0x6D801CD9,0x4CDAC51D,0x02014B19,0x564749AE,0x67477A9F,0x75432755,0x7B1F6A97,0x01C21F7B,0x53BAFEC2,0x0DF98625,0x31245568,0x057502CA,0x3A7C28C9,0x2DDCC0F7,0x21C8F7E3,0x0631A94F,0x375CE1FB,0x2355298E,0x03DACB14,0x1D584BFD,0x011B6426,0x7D5489C2,0x13414F84,0x7E83727C,0x2A258E50,0x31169AA0,0x01628637,0x568261FF,0x3456A601,0x002CE868,0x4AB67915,0x784B1866,0x4EF2CCB1,0x34181C0A,0x4B9F6B55,0x21457067,0x18C6BCA9,0x3976A643,0x129333D1,0x1858A8CE,0x5B4D6F54,0x7441DBFA,0x492ACD19,0x1E15B4C7,0x7F490EFE,0x6B0A7E02,0x6FEE7B40,0x1A8609E3,0x021356CA,0x76B9525B,0x0D5B8F6C,0x68BAB840,0x33E2E824,0x2DFC222A,0x677DCB3D,0x24710771,0x1C5908BB,0x6C27F963,0x64182262,0x54F83894,0x39D553F1,0x55028D36,0x2E6A3E5F,0x74AEDABD,0x2CD9321A,0x0C8984A7,0x10F3A8CD,0x18910947,0x11B200DB,0x2A238191,0x31846283,0x6EB0316E,0x79788312,0x1A9094D6,0x388F1170,0x0442F9EE,0x4A43B3B4,0x6B6DF722,0x1DF9DAC8,0x6428E904,0x32DC090F,0x4889C81D,0x5E4917B3,0x26B501E5,0x2E64C6C9,0x126D28A4,0x0F909C21,0x1DDC2E31,0x14F2DBFC,0x76259B62,0x0BC6D582,0x6C26DB37,0x59E30006,0x3742DC1E,0x25EA1E70,0x63F7B638,0x53AC0051,0x743E6C77,0x036DCC73,0x4957B199,0x20E04DB5,0x095660E6,0x31CD56B4,0x1A4AC997,0x7E686C62,0x5D099B28
9.408737816,-10.39241926,-1.293548575,4.783649296,-0.779034703,14.21123321,-9.273557228,-1.991521143,-12.83128728,14.28295974,-9.639958957,-4.783083661,3.014606291,-13.3578749,-14.41308866,-12.50870659,-2.617596232,-10.54258804,2.383610715,7.053463157,5.228262677,-8.171333831,-6.863103976,3.601073985,-6.349416491,-5.769761789,-3.281975853,-14.96130995,3.738440867,2.539044264,-6.662242052,-7.217579293,-9.541128486,-2.412928177,6.254843003,-1.265221771,6.756005559,8.900657983,-12.75892311,-2.361944719,10.16751811,10.85267167,12.57939697,10.32663092,13.49548078,0.695483191,10.46508678,-4.949558414,8.051388279,13.79721334,-2.028031338,-6.775802268,2.428205775,-12.74360604,-13.00969062,-2.325429355,-6.48501263,4.748812472,-8.39961803,6.146938124,-6.269341107,11.04008876,-9.671502114,-4.429090618,-7.796915621,6.980788737,-11.52884309,2.304440915,-1.433882,-11.51786452,-7.35450161,-4.697601308,13.14988071,7.09195626,2.72239333,11.94028955,-8.35927208,9.199800943,0.641544419,-4.840350043,-0.933882865,-14.99607919,8.429875761,-9.390708507,14.39263224,-8.984263858,14.17471987,-3.172176696,2.90045428,-3.125515313,-10.98859913,1.091072398,3.636889129,-7.647804118,7.435244308,-12.18467472,7.895853606,13.95346862,5.738978811,11.62987593,3.133955309,12.82183595,5.668675855,-4.350693569,7.408556209,-2.454606951,3.651022961,-12.21772447,-5.154667812,-14.64872973,11.01441237,6.271173376,-14.88566881,-5.350744607,14.7383892,1.385836518,-0.682181879,13.12033031,-7.01305013,11.88381894,-12.03667933,-14.97311532,3.834968437,-11.40053985,12.0444722,-14.86032871,-13.39997655,1.444564294
0x25A28C2A,0x566E29A6,0x7AD36801,0x132274F6,0x7CE244BB,0x38D84D85,0x5AE7E09E,0x7808AEAF,0x4CACC307,0x3921C032,0x5970AE9A,0x6CDE1F52,0x0C0EF4F3,0x4A91893E,0x4658FF4A,0x4DF7159F,0x758794DB,0x55D463CE,0x0988D13F,0x1C36BF0B,0x14E9BDB0,0x5F508DDE,0x648C2E79,0x0E677FF0,0x669A3291,0x68EBC391,0x72DF41B9,0x44279E5E,0x0EF429D7,0x0A27FB38,0x6559DD39,0x632132E5,0x59D5E26B,0x7659295C,0x1904F590,0x7AF069B5,0x1B062652,0x239A4616,0x4CF6DCDD,0x768D5E5E,0x28AB89DE,0x2B6922C2,0x32514D70,0x294E7856,0x35FB5F50,0x02C82CBE,0x29DC3FB5,0x6C33A6F6,0x20349F21,0x373058B1,0x77E34BC1,0x64E59418,0x09B67B93,0x4D068C24,0x4BF613AA,0x76B2C2A6,0x660F58DA,0x12FEC8B2,0x5E66CA88,0x189676F2,0x66EC31D9,0x2C290D06,0x595061C0,0x6E489C79,0x60CFF55A,0x1BEC53E1,0x51E276F5,0x0937BF5B,0x7A43B470,0x51EDB4ED,0x6294FD88,0x6D35A801,0x34997A54,0x1C5E29C8,0x0AE3BB13,0x2FC2DB43,0x5E901AFB,0x24CC989E,0x0290F105,0x6CA37B48,0x7C43B436,0x440403D1,0x21B83159,0x5A6FEA1C,0x39920E2F,0x5C101D23,0x38B2E9C4,0x734FB0EA,0x0B9A10AF,0x737F78EA,0x540BACAC,0x045D4215,0x0E8C2CA9,0x6168A60A,0x1DBDB0AF,0x4F42E4A2,0x1F955AA5,0x37D05A14,0x16F4B6DC,0x2E84FE31,0x0C892B94,0x33498F5D,0x16ACB95C,0x6E98E3C9,0x1DA25C8F,0x762E7B84,0x0E9AA5C3,0x4F210CD7,0x6B619EC3,0x4567B365,0x2C0EC21D,0x1915AE79,0x4475133D,0x6A98D668,0x3AF41C4C,0x058B18BA,0x7D45721E,0x347B37DE,0x63F2A2FD,0x2F8907D4,0x4FDA70BC,0x441B87A9,0x0F5701F7,0x5265D8E2,0x302D8A1E,0x448F05FE,0x4A666C8C,0x05C73BDC
9.608406022,3.801637432,-12.50387299,-5.250060074,8.285515263,6.009140471,-4.289970248,14.90956415,-1.135671593,-8.553933583,2.508351746,0.343310112,2.819535204,1.506189342,9.946790331,1.723839546,1.56150012,-2.157780051,7.500086916,7.104470463,5.079501055,-12.48812433,-0.395930907,-14.06306124,0.079885224,-4.214993029,-5.38605018,-10.22302845,-11.15546258,-9.196071526,-7.212648755,14.19157035,-9.184116826,3.53175761,-11.92470159,1.263831675,6.624859836,-2.833153926,8.961390242,11.85069931,9.312579826,7.508425995,9.781324832,-3.812250889,1.078933469,-5.689567511,-2.290641556,3.292953421,11.35169415,12.19367785,3.185385939,14.18497921,5.013033292,0.009963574,2.018005624,-12.99074236,-0.702138226,0.018589106,-13.42199086,3.34682956,6.264177131,7.47712252,5.550842829,-5.89967676,4.654185871,-3.162677437,-11.43958894,11.49770658,0.401126776,7.379801701,-14.81809266,-14.08413215,5.43489186,-8.465557899,-4.523152556,6.742215964,4.383348489,3.861043825,5.515844704,-4.811999061,12.2950371,4.988965821,14.89846157,14.09450063,-5.076367702,-0.706364964,-9.025964738,13.60425663,7.225412041,-14.03877791,-7.999124414,-9.803621922,-9.166203483,11.0545273,-3.662256675,-3.742297653,-2.379159896,-2.198258671,1.673405453,-7.216280271,-2.366431884,13.5580609,4.453410632,-0.024502738,-13.14414147,-7.122854239,5.939472237,14.49055195,0.180231989,5.847658075,6.996848196,3.877751592,-12.06350133,-12.34733763,-12.76260782,7.961916329,-8.057350819,-2.574454315,10.02914539,0.499328229,8.663738775,8.439094443,3.726614336,7.455840609,14.80494301,5.133387028,4.739216464,2.216378256
0x266F01FD,0x0F34E071,0x4DFC08B9,0x6AFFF041,0x21245E1C,0x18095C1E,0x6ED7120B,0x3BA364C9,0x7B751282,0x5DC8C5A3,0x0A088D5C,0x015F8CAF,0x0B47343C,0x0606567F,0x27C98367,0x06E53631,0x063EF9E3,0x775E6EE9,0x1E0016C8,0x1C6AFA4E,0x145168B9,0x4E0C2923,0x7E6A9117,0x47BF6CE0,0x0051CD6E,0x6F23D8DF,0x6A74AF43,0x571B9E6F,0x5360CE6B,0x5B373907,0x63263F68,0x38C42B04,0x5B4376E1,0x0E208511,0x504D1B07,0x050E29E4,0x1A7FDB41,0x74AAD9B3,0x23D876AF,0x2F671DB8,0x254014ED,0x1E08A0D2,0x2720139D,0x70C0414E,0x0450D3EF,0x693DE204,0x76D66210,0x0D2BFBFB,0x2D682282,0x30C6537C,0x0CBDD5CF,0x38BD6B30,0x140D5899,0x000A33E4,0x08127011,0x4C097AD6,0x7D3102AE,0x00130905,0x4A4FE1A1,0x0D632749,0x190E8473,0x1DE892CE,0x16341024,0x6866BB23,0x129DE2E6,0x73596B16,0x523DDC66,0x2DFDA6CA,0x019AC0FA,0x1D84EABC,0x44BA45EB,0x47A9D944,0x15BD544A,0x5E2344CB,0x6DE84AB3,0x1AF80776,0x11888C81,0x0F71B578,0x16103998,0x6CC08352,0x312E1E34,0x13F4B374,0x3B98064F,0x3860C4C5,0x6BB1CCAB,0x7D2CAEAA,0x5BE56980,0x366AC240,0x1CE6D26A,0x47D84A9B,0x6000E588,0x58C91756,0x5B55CEC2,0x2C37D600,0x7159D963,0x7107E320,0x767BBD83,0x7734FBAE,0x06B19132,0x6322876D,0x7688C615,0x363B7451,0x11D04AE0,0x7FE6E8C2,0x4B6C662E,0x63823280,0x17C20502,0x39F65340,0x00B88EBC,0x1764007A,0x1BFCC5C6,0x0F82D150,0x4FBEF982,0x4E9C5387,0x4CF316F0,0x1FD90098,0x5FC545D4,0x75B3C240,0x281DD849,0x01FF4FE6,0x22A7AB23,0x21C1A1F9,0x0EE80D96,0x1DD2C7E1,0x3B3842FB,0x1488969B,0x12F4F529,0x08DD9242
-6.286076071,2.70558298,2.388646368,1.354637745,-6.757257282,13.52056106,-2.31852757,-14.26871474,-7.308815335,-14.3063494,-11.65678004,-4.66285974,-4.452657313,-4.793840646,-10.92901151,12.60910446,-11.79248834,-12.13580928,3.460088104,7.143272579,-3.094494207,6.033983917,-14.92848809,-14.95884411,2.488433974,-3.120399373,14.62560558,-8.55962324,-9.379915077,2.058483126,-14.51704997,4.909262466,-9.876789585,11.92736467,-7.756169725,0.007718833,7.067444224,9.761422385,-3.040051198,10.26782897,8.741339396,-11.44744107,1.320788292,3.694403246,3.809717076,3.779681223,-6.600216397,-6.084048121,6.013699223,8.75491324,12.41157985,10.54858353,5.391177685,-3.851422548,9.581414839,0.176339358,11.44455642,11.62816054,1.347396697,4.784994911,-10.38626492,-4.92242699,0.250096998,7.731783784,13.43827912,-11.86874415,7.957816802,-6.620925712,8.161723583,6.251480467,7.265260526,0.250962188,7.03052985,3.123811731,2.330567157,11.55946909,11.49371166,-7.47764792,0.656566498,-14.40814956,0.219943395,-13.28750916,-1.609400355,-5.844170565,10.04346353,9.770330224,-1.218940103,8.731422698,-2.469480774,11.90726105,14.7406626,3.114141664,-10.56844358,-14.76186381,-7.681875269,0.881997537,-11.71058589,-6.179089957,-6.816056964,1.438717524,5.150243651,-14.36382071,4.885492413,12.10138306,-10.87312984,-11.3635783,6.404635015,-4.230261757,-8.29712666,-13.27887028,-14.26951853,-9.014920787,2.80500088,-3.912564522,-6.688868084,13.54851116,-11.58227142,-4.462384939,14.0262825,-2.029995945,3.507720281,-6.938390452,11.12573563,-3.010033175,13.05708006,3.570219824,9.650423202,14.07888701
0x66DB0EE0,0x0AD28458,0x098DF950,0x056B2628,0x64F8918D,0x36150DF5,0x76B9D3E9,0x46ECD60B,0x62C3C5EA,0x46C64C58,0x515F750E,0x6D593B4C,0x6E307A9A,0x6CD31B71,0x5448B135,0x326FB914,0x50D47DF0,0x4F74EE6A,0x0DD72155,0x1C92B60C,0x739F3CEA,0x1822CCAE,0x44493A6B,0x442A24C6,0x09F42809,0x7384B607,0x3A809EBF,0x5DC2F221,0x5A7AF78B,0x083BE300,0x45EE8A74,0x13A315B3,0x587E2ADF,0x2FB59F15,0x60F9AEA5,0x0007E772,0x1C451019,0x270BB24F,0x73D6FCD2,0x291241C2,0x22F721AC,0x5235D202,0x05487CB9,0x0EC711A4,0x0F3D2679,0x0F1E64C1,0x659960E0,0x67A9EF4B,0x180E072B,0x230507F9,0x31A57530,0x2A31BFE1,0x159090E2,0x709824B1,0x26535E69,0x00B4924E,0x2DC739CC,0x2E833C84,0x0563BBF5,0x1323D5B4,0x567476F8,0x6C4F6F4D,0x0100196D,0x1EED58BA,0x35C0CC3D,0x508667F0,0x1FD4CDED,0x65842C0D,0x20A59ADD,0x19018418,0x1D0FA074,0x0100FC3B,0x1C1F4337,0x0C7EC880,0x09528032,0x2E3CE576,0x2DF98F8C,0x6216E377,0x02A052F7,0x465E0E0B,0x00E138D7,0x4AD99733,0x798FF95B,0x689F91C1,0x282C81B4,0x2714D172,0x7B1FCE2B,0x22ECFA12,0x761F406F,0x2FA1090A,0x3AF67041,0x0C74E18D,0x55B9E9EE,0x44F3D9FA,0x6145C27E,0x03872A5C,0x51285C2D,0x67489CA5,0x64BC5B91,0x05C13F2A,0x1499D978,0x468B7296,0x138ABE85,0x3067D0F6,0x5481EA41,0x528BB222,0x199E58A4,0x6F143644,0x5ECFBE08,0x4AE26FD5,0x46EC0356,0x5BF0B89B,0x0B385226,0x705988B0,0x653E995E,0x3631ACE9,0x51ABC10B,0x6E268491,0x381AE9CC,0x77E148BF,0x0E07E7D3,0x643F1693,0x2C80C0D7,0x73F5B9DE,0x343A7331,0x0E47E7B4,0x269A088A,0x3850C7C1
4.152416439,12.40388364,-0.975156906,9.386918814,-2.293415432,5.253709462,-9.265824687,-14.76028,1.561925744,-14.50095497,-9.710985175,-0.774574471,1.545780892,-6.176123405,-5.674234459,5.487321577,-10.59902591,11.2108582,-2.631468967,-7.051553876,-2.212226612,-9.212645187,6.293374892,11.96622519,-5.828771183,3.919178423,13.72312857,12.91209923,13.63090589,-2.720770255,-6.245504288,-0.2315232,10.44210564,10.31469566,6.818142619,-7.565811091,-2.50261698,8.315028122,13.46959109,10.00687178,13.87280914,12.73851527,0.841922779,-14.80302795,10.47565977,-8.11121474,-3.031371305,10.71505577,-3.5569156,8.76679987,-6.596760949,13.19250405,-3.123654759,3.326021829,-1.07139577,0.895340246,1.253648862,-6.229373297,1.244767528,5.428995599,4.129308676,-1.696630981,-2.828503163,-14.46907946,4.701946193,-0.745889891,-7.279190465,13.29334123,-11.90013666,2.496744098,0.51456463,-3.173251111,7.973424088,2.035420134,5.05721692,13.10499332,8.525370988,-6.551095301,-3.918327706,-11.08045052,0.579515302,13.58519745,12.36382758,-11.09121194,5.257642865,5.488830968,3.523676383,-11.59393076,-10.88498932,-4.161265789,11.9738736,-11.15866379,-13.46985994,14.08068737,-8.567056205,6.245374682,-7.489685559,-9.963712922,6.681893113,14.81875498,9.97136059,-1.912282106,1.19284908,-1.372953088,8.711717133,9.521300018,-7.43204955,-3.25956423,4.749283121,14.71385235,1.224211476,-5.630357329,7.944875806,0.54994709,-12.19402417,14.4834532,-12.40108181,-6.061715866,1.773937898,8.922903063,11.3762003,11.06519924,-4.691829598,-10.55655576,2.808861412,7.200040547,-9.427188211,-6.721195047
